Address,Parcel,Code Number,Code Description,Date Cited,Date Corrected,Violation Status,Case Number,Code Case Status
"95 School St
Cambridge, MA 02139
(42.363986, -71.098433)",75-115,410.6,Storage of Garbage and Rubbish,07/27/2015 12:00:00 AM,11/18/2015 12:00:00 AM,Corrected,HOU-008738-2015,Closed
"108 INMAN ST
Cambridge, MA 02139
(42.37232, -71.101366)",110-100,410.602,Maint. of Areas Free from Garbage and Rubbish,06/13/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-013512-2016,Closed
"12 Hamlin St
Cambridge, MA 02139
(42.369187, -71.092803)",40-86,410.55,"Extermination of Insects, Rodents and Skunks",05/26/2016 12:00:00 AM,06/17/2016 12:00:00 AM,Corrected,HOU-013238-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-3,410.601,Collection of Garbage and Rubbish,07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013964-2016,Closed
"230 Prospect St
Cambridge, MA 02139
(42.371012, -71.099832)",87-134,410.6,Storage of Garbage and Rubbish,06/07/2016 12:00:00 AM,06/29/2016 12:00:00 AM,Corrected,HOU-013417-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-3,410.55,"Extermination of Insects, Rodents and Skunks",07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013964-2016,Closed
"95 School St
Cambridge, MA 02139
(42.363986, -71.098433)",75-115,410.602,Maint. of Areas Free from Garbage and Rubbish,07/27/2015 12:00:00 AM,11/18/2015 12:00:00 AM,Corrected,HOU-008738-2015,Closed
"24 UNION ST
Cambridge, MA 02139
(42.369716, -71.0953)",79-59,410.602,Maint. of Areas Free from Garbage and Rubbish,06/01/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013327-2016,Closed
"83 BROOKLINE ST
Cambridge, MA 02139
(42.361839, -71.103401)",93-24,410.6,Storage of Garbage and Rubbish,04/13/2016 12:00:00 AM,05/31/2016 12:00:00 AM,Corrected,HOU-012492-2016,Closed
"122 GORE ST
Cambridge, MA 02139
(42.372225, -71.083539)",23-6,410.55,"Extermination of Insects, Rodents and Skunks",12/03/2015 12:00:00 AM,12/11/2015 12:00:00 AM,Corrected,HOU-010102-2015,Closed
"57 MAGOUN ST
Cambridge, MA 02139
(42.398918, -71.135209)",188-81,410.48,Locks,07/17/2015 12:00:00 AM,01/04/2016 12:00:00 AM,Corrected,HOU-008704-2015,Closed
"285 HARVARD ST
Cambridge, MA 02139
(42.369172, -71.104234)",108-25-307,410.35,Plumbing Connections,04/03/2017 12:00:00 AM,05/25/2017 12:00:00 AM,Corrected,HOU-017849-2017,Closed
"102 COLUMBIA ST
Cambridge, MA 02139
(42.365928, -71.098484)",75-128,410.55,"Extermination of Insects, Rodents and Skunks",05/18/2016 12:00:00 AM,06/29/2016 12:00:00 AM,Corrected,HOU-013111-2016,Closed
"48 Union St
Cambridge, MA 02139
(42.370657, -71.09478)",79-69,410.351,Owner's Inst. and Maint. Responsibilities,06/01/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013325-2016,Closed
"259 WINDSOR ST
Cambridge, MA 02139
(42.36763, -71.095228)",76-73,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,04/18/2017 12:00:00 AM,05/26/2017 12:00:00 AM,Corrected,HOU-018055-2017,Active
"1 Salem St
Cambridge, MA 02139
(42.362732, -71.104147)",93-6-2,410.6,Storage of Garbage and Rubbish,04/13/2016 12:00:00 AM,04/20/2016 12:00:00 AM,Corrected,HOU-012489-2016,Closed
"17 FAYETTE ST
Cambridge, MA 02139
(42.371779, -71.103895)",113-67,410.351,Owner's Inst. and Maint. Responsibilities,01/18/2017 12:00:00 AM,03/30/2017 12:00:00 AM,Corrected,HOU-016747-2017,Closed
"10 Columbia Ter
Cambridge, MA 02139
(42.364846, -71.09915)",91-72,410.351,Owner's Inst. and Maint. Responsibilities,12/15/2016 12:00:00 AM,03/30/2017 12:00:00 AM,Corrected,HOU-016443-2016,Closed
"1537 Cambridge St
Cambridge, MA 02139
(42.374383, -71.106015)",140-58,410.6,Storage of Garbage and Rubbish,02/25/2016 12:00:00 AM,04/05/2016 12:00:00 AM,Corrected,HOU-011456-2016,Closed
"174 ELM ST
Cambridge, MA 02139
(42.371057, -71.096527)",79-4,410.55,"Extermination of Insects, Rodents and Skunks",06/22/2016 12:00:00 AM,07/12/2016 12:00:00 AM,Corrected,HOU-013701-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-3,410.6,Storage of Garbage and Rubbish,07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013964-2016,Closed
"335 COLUMBIA ST
Cambridge, MA 02139
(42.371112, -71.095509)",79-138,410.6,Storage of Garbage and Rubbish,09/01/2016 12:00:00 AM,09/12/2016 12:00:00 AM,Corrected,HOU-014955-2016,Closed
"19 Miller Ave
Cambridge, MA 02139
(42.392598, -71.120479)",180-18,410.6,Storage of Garbage and Rubbish,06/02/2016 12:00:00 AM,06/27/2016 12:00:00 AM,Corrected,HOU-013377-2016,Closed
"81 DANA ST
Cambridge, MA 02139
(42.374284, -71.107199)",139-18,410.5,Owner's Resp. to Maintain Structural Elements,09/23/2016 12:00:00 AM,01/19/2017 12:00:00 AM,Corrected,HOU-015320-2016,Closed
"333 COLUMBIA ST
Cambridge, MA 02139
(42.371034, -71.095555)",79-11,410.55,"Extermination of Insects, Rodents and Skunks",09/01/2016 12:00:00 AM,09/08/2016 12:00:00 AM,Corrected,HOU-014956-2016,Closed
"12 OAK ST
Cambridge, MA 02139
(42.373901, -71.099589)",83-63-12,410.602,Maint. of Areas Free from Garbage and Rubbish,06/16/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013595-2016,Closed
"30 NORFOLK ST
Cambridge, MA 02139
(42.36502, -71.101484)",91-186,410.452,Safe Condition,02/14/2017 12:00:00 AM,04/12/2017 12:00:00 AM,Corrected,HOU-017060-2017,Closed
"118 MAGAZINE ST
Cambridge, MA 02139
(42.359744, -71.110388)",102-25,410.602,Maint. of Areas Free from Garbage and Rubbish,05/26/2016 12:00:00 AM,06/29/2016 12:00:00 AM,Corrected,HOU-013254-2016,Closed
"174 ELM ST
Cambridge, MA 02139
(42.371057, -71.096527)",79-4,410.602,Maint. of Areas Free from Garbage and Rubbish,06/22/2016 12:00:00 AM,07/12/2016 12:00:00 AM,Corrected,HOU-013701-2016,Closed
"1 Salem St
Cambridge, MA 02139
(42.362732, -71.104147)",93-6-3,410.602,Maint. of Areas Free from Garbage and Rubbish,04/13/2016 12:00:00 AM,04/20/2016 12:00:00 AM,Corrected,HOU-012489-2016,Closed
"121 Webster Ave
Cambridge, MA 02139
(42.369573, -71.093246)",78-96,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/21/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-010896-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-4,410.55,"Extermination of Insects, Rodents and Skunks",07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013965-2016,Closed
"2 LEONARD AVE
Cambridge, MA 02139
(42.374881, -71.105795)",140-57,410.602,Maint. of Areas Free from Garbage and Rubbish,02/25/2016 12:00:00 AM,04/05/2016 12:00:00 AM,Corrected,HOU-011458-2016,Closed
"1218 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.372079, -71.11543)",133-14,410.55,"Extermination of Insects, Rodents and Skunks",12/06/2016 12:00:00 AM,02/22/2017 12:00:00 AM,Corrected,HOU-016325-2016,Closed
"1657 CAMBRIDGE ST
Cambridge, MA 02139
(42.374958, -71.110426)",142-90,410.55,"Extermination of Insects, Rodents and Skunks",03/22/2016 12:00:00 AM,05/31/2016 12:00:00 AM,Corrected,HOU-012076-2016,Closed
"57 MAGOUN ST
Cambridge, MA 02139
(42.398918, -71.135209)",188-81,410.45,Means of Egress,07/17/2015 12:00:00 AM,01/04/2016 12:00:00 AM,Corrected,HOU-008704-2015,Closed
"1 HANCOCK PL
Cambridge, MA 02139
(42.369713, -71.107081)",117-87,410.6,Storage of Garbage and Rubbish,05/16/2016 12:00:00 AM,06/28/2016 12:00:00 AM,Corrected,HOU-013029-2016,Closed
"4 HANCOCK PK
Cambridge, MA 02139
(42.37056, -71.106122)",115-104,410.55,"Extermination of Insects, Rodents and Skunks",05/09/2016 12:00:00 AM,06/28/2016 12:00:00 AM,Corrected,HOU-012847-2016,Closed
"95 School St
Cambridge, MA 02139
(42.363986, -71.098433)",75-115,410.601,Collection of Garbage and Rubbish,07/23/2015 12:00:00 AM,11/18/2015 12:00:00 AM,Corrected,HOU-008738-2015,Closed
"27 WEST ST
Cambridge, MA 02139
(42.369789, -71.104495)",108-12,410.6,Storage of Garbage and Rubbish,06/28/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-013804-2016,Closed
"21 Walden Square Rd
Cambridge, MA 02139
(42.389468, -71.129496)",203B-66,410.5,Owner's Resp. to Maintain Structural Elements,03/28/2017 12:00:00 AM,04/12/2017 12:00:00 AM,Corrected,HOU-017718-2017,Closed
"1 Salem St
Cambridge, MA 02139
(42.362732, -71.104147)",93-6-3,410.55,"Extermination of Insects, Rodents and Skunks",04/13/2016 12:00:00 AM,05/31/2016 12:00:00 AM,Corrected,HOU-012489-2016,Closed
"40 Myrtle Ave
Cambridge, MA 02139
(42.377604, -71.107429)",141-59,410.6,Storage of Garbage and Rubbish,06/15/2016 12:00:00 AM,07/14/2016 12:00:00 AM,Corrected,HOU-013570-2016,Closed
"403 Putnam Ave
Cambridge, MA 02139
(42.359929, -71.112437)",101-137,410.6,Storage of Garbage and Rubbish,06/08/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013461-2016,Closed
"154 Magazine St
Cambridge, MA 02139
(42.3578, -71.112512)",99-77-1,410.602,Maint. of Areas Free from Garbage and Rubbish,05/24/2016 12:00:00 AM,06/01/2016 12:00:00 AM,Corrected,HOU-013212-2016,Closed
"403 Putnam Ave
Cambridge, MA 02139
(42.359929, -71.112437)",101-137,410.55,"Extermination of Insects, Rodents and Skunks",06/08/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013461-2016,Closed
"1537 Cambridge St
Cambridge, MA 02139
(42.374383, -71.106015)",140-58,410.602,Maint. of Areas Free from Garbage and Rubbish,02/25/2016 12:00:00 AM,04/05/2016 12:00:00 AM,Corrected,HOU-011456-2016,Closed
"15 PLEASANT PL
Cambridge, MA 02139
(42.363031, -71.107679)",104-96,410.602,Maint. of Areas Free from Garbage and Rubbish,06/01/2016 12:00:00 AM,06/09/2016 12:00:00 AM,Corrected,HOU-013314-2016,Closed
"102 COLUMBIA ST
Cambridge, MA 02139
(42.365928, -71.098484)",75-128,410.602,Maint. of Areas Free from Garbage and Rubbish,05/18/2016 12:00:00 AM,06/29/2016 12:00:00 AM,Corrected,HOU-013111-2016,Closed
"42 FULKERSON ST
Cambridge, MA 02139
(42.370759, -71.087177)",34-88,410.602,Maint. of Areas Free from Garbage and Rubbish,06/02/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013294-2016,Closed
"17 ATHENS ST
Cambridge, MA 02139
(42.370259, -71.115482)",132-9,410.55,"Extermination of Insects, Rodents and Skunks",03/29/2017 12:00:00 AM,05/22/2017 12:00:00 AM,Corrected,HOU-017801-2017,Closed
"21 Walden Square Rd
Cambridge, MA 02139
(42.389468, -71.129496)",203B-66,410.55,"Extermination of Insects, Rodents and Skunks",04/13/2016 12:00:00 AM,05/02/2016 12:00:00 AM,Corrected,HOU-012473-2016,Closed
"36 DANA ST
Cambridge, MA 02139
(42.371723, -71.109003)",115-110,410.5,Owner's Resp. to Maintain Structural Elements,06/01/2016 12:00:00 AM,09/12/2016 12:00:00 AM,Corrected,HOU-013311-2016,Closed
"1003 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.369475, -71.111599)",116-12,410.55,"Extermination of Insects, Rodents and Skunks",04/12/2017 12:00:00 AM,05/25/2017 12:00:00 AM,Corrected,HOU-018256-2017,Closed
"10 Columbia Ter
Cambridge, MA 02139
(42.364846, -71.09915)",91-72,410.5,Owner's Resp. to Maintain Structural Elements,02/23/2016 12:00:00 AM,06/01/2016 12:00:00 AM,Corrected,HOU-011376-2016,Closed
"10 SULLIVAN RD
Cambridge, MA 02139
(42.375507, -71.153849)",255-55,410.602,Maint. of Areas Free from Garbage and Rubbish,12/15/2015 12:00:00 AM,12/22/2015 12:00:00 AM,Corrected,HOU-010222-2015,Closed
"30 RICE ST
Cambridge, MA 02139
(42.394753, -71.128855)",196-80,410.6,Storage of Garbage and Rubbish,11/16/2015 12:00:00 AM,11/23/2015 12:00:00 AM,Corrected,HOU-009749-2015,Closed
"281 HARVARD ST
Cambridge, MA 02139
(42.369083, -71.103968)",108-95,410.201,Temperature Requirements,12/17/2016 12:00:00 AM,01/18/2017 12:00:00 AM,Corrected,HOU-016456-2016,Closed
"84 Howard St
Cambridge, MA 02139
(42.366344, -71.111021)",123-54,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/08/2015 12:00:00 AM,10/28/2015 12:00:00 AM,Corrected,HOU-006958-2015,Closed
"165 Erie St
Cambridge, MA 02139
(42.359671, -71.107032)",94-212,410.55,"Extermination of Insects, Rodents and Skunks",04/08/2013 12:00:00 AM,09/04/2013 12:00:00 AM,Corrected,HOU-000639-2013,Closed
"102 PROSPECT ST
Cambridge, MA 02139
(42.367655, -71.102189)",90-172,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,01/06/2016 12:00:00 AM,01/11/2016 12:00:00 AM,Corrected,HOU-010507-2016,Closed
"13 Putnam Gdns
Cambridge, MA 02139
(42.366353, -71.112967)",122-184,410.5,Owner's Resp. to Maintain Structural Elements,06/28/2013 12:00:00 AM,07/22/2013 12:00:00 AM,Corrected,HOU-001344-2013,Closed
"55 PINE ST
Cambridge, MA 02139
(42.364983, -71.098007)",75-8,410.602,Maint. of Areas Free from Garbage and Rubbish,08/06/2015 12:00:00 AM,09/18/2015 12:00:00 AM,Corrected,HOU-008862-2015,Closed
"35 Brookline St
Cambridge, MA 02139
(42.363121, -71.102198)",93-64,410.75,Cond. Deemed to Endgr. or Impair Health or Safety,02/11/2016 12:00:00 AM,03/01/2016 12:00:00 AM,Corrected,HOU-011316-2016,Closed
"38 SCIARAPPA ST
Cambridge, MA 02139
(42.371927, -71.081339)",21-3,410.351,Owner's Inst. and Maint. Responsibilities,02/25/2015 12:00:00 AM,03/04/2015 12:00:00 AM,Corrected,HOU-007313-2015,Closed
"72 NORFOLK ST
Cambridge, MA 02139
(42.365995, -71.100774)",91-88,410.201,Temperature Requirements,01/26/2015 12:00:00 AM,04/10/2015 12:00:00 AM,Corrected,HOU-007028-2015,Closed
"100 RIVER ST
Cambridge, MA 02139
(42.364187, -71.107819)",105-112,410.6,Storage of Garbage and Rubbish,12/19/2014 12:00:00 AM,01/15/2015 12:00:00 AM,Corrected,HOU-006841-2014,Closed
"29 Gold Star Rd
Cambridge, MA 02139
(42.398956, -71.130694)",184-70,410.6,Storage of Garbage and Rubbish,04/25/2016 12:00:00 AM,05/02/2016 12:00:00 AM,Corrected,HOU-012658-2016,Closed
"6 WEST ST
Cambridge, MA 02139
(42.369542, -71.103788)",108-58,410.6,Storage of Garbage and Rubbish,05/10/2017 12:00:00 AM,06/28/2017 12:00:00 AM,Corrected,HOU-018499-2017,Closed
"34 CEDAR ST
Cambridge, MA 02139
(42.396236, -71.130856)",191-78,410.602,Maint. of Areas Free from Garbage and Rubbish,08/07/2015 12:00:00 AM,11/17/2015 12:00:00 AM,Corrected,HOU-008866-2015,Closed
"60 BISHOP ALLEN DR
Cambridge, MA 02139
(42.364923, -71.10075)",91-32,410.55,"Extermination of Insects, Rodents and Skunks",05/26/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013260-2016,Closed
"338 Western Ave
Cambridge, MA 02139
(42.364478, -71.11392)",126-1,410.6,Storage of Garbage and Rubbish,04/21/2016 12:00:00 AM,05/24/2016 12:00:00 AM,Corrected,HOU-012600-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-1,410.601,Collection of Garbage and Rubbish,07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013962-2016,Closed
"81 DANA ST
Cambridge, MA 02139
(42.374284, -71.107199)",139-18,410.482,Smoke Detectors and Carbon Monoxide Alarms,09/23/2016 12:00:00 AM,01/19/2017 12:00:00 AM,Corrected,HOU-015320-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120-1,410.55,"Extermination of Insects, Rodents and Skunks",07/07/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013962-2016,Closed
"113 HAMPSHIRE ST
Cambridge, MA 02139
(42.36972, -71.095941)",79-115,410.5,Owner's Resp. to Maintain Structural Elements,11/30/2016 12:00:00 AM,04/03/2017 12:00:00 AM,Corrected,HOU-016256-2016,Closed
"100 LANDSDOWNE ST
Cambridge, MA 02139
(42.360178, -71.101144)",68-74,410.351,Owner's Inst. and Maint. Responsibilities,03/21/2017 12:00:00 AM,03/28/2017 12:00:00 AM,Corrected,HOU-017563-2017,Closed
"1 Salem St
Cambridge, MA 02139
(42.362732, -71.104147)",93-6-1,410.6,Storage of Garbage and Rubbish,04/13/2016 12:00:00 AM,04/20/2016 12:00:00 AM,Corrected,HOU-012489-2016,Closed
"6 EMMONS PL
Cambridge, MA 02139
(42.376983, -71.1089)",140-2,410.55,"Extermination of Insects, Rodents and Skunks",06/12/2017 12:00:00 AM,06/27/2017 12:00:00 AM,Corrected,HOU-018972-2017,Closed
"115 Prospect St
Cambridge, MA 02139
(42.368175, -71.101835)",107-117,410.6,Storage of Garbage and Rubbish,05/04/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-012778-2016,Closed
"2 Coolidge Ave
Cambridge, MA 02139
(42.37493, -71.139716)",242A-155,410.831,"Dwell. Unfit for Human Hab, Hearing, Etc.",03/04/2016 12:00:00 AM,07/12/2016 12:00:00 AM,Corrected,HOU-011665-2016,Closed
"2072 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.391273, -71.123159)",200-22,410.6,Storage of Garbage and Rubbish,12/08/2015 12:00:00 AM,12/15/2015 12:00:00 AM,Corrected,HOU-010150-2015,Closed
"18 THINGVALLA AVE
Cambridge, MA 02139
(42.37619, -71.152685)",255-12,410.6,Storage of Garbage and Rubbish,05/12/2016 12:00:00 AM,07/21/2016 12:00:00 AM,Corrected,HOU-012971-2016,Closed
"67 Holworthy St
Cambridge, MA 02139
(42.376489, -71.150302)",253-8,410.354,"Metering of Electricity, Gas and Water",11/30/2015 12:00:00 AM,01/14/2016 12:00:00 AM,Corrected,HOU-009963-2015,Closed
"1667 CAMBRIDGE ST
Cambridge, MA 02139
(42.374995, -71.110702)",142-132-2,410.55,"Extermination of Insects, Rodents and Skunks",03/22/2016 12:00:00 AM,05/31/2016 12:00:00 AM,Corrected,HOU-012754-2016,Closed
"19 PLYMOUTH ST
Cambridge, MA 02139
(42.368628, -71.091396)",40-142,410.55,"Extermination of Insects, Rodents and Skunks",05/23/2016 12:00:00 AM,06/30/2016 12:00:00 AM,Corrected,HOU-013114-2016,Closed
"259 WINDSOR ST
Cambridge, MA 02139
(42.36763, -71.095228)",76-73,410.254,"Light in Passageways, Hallways, and Stairways",04/18/2017 12:00:00 AM,05/26/2017 12:00:00 AM,Corrected,HOU-018055-2017,Active
"207 Grove St
Cambridge, MA 02139
(42.383994, -71.158899)",266-9,410.602,Maint. of Areas Free from Garbage and Rubbish,06/27/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013781-2016,Closed
"1003 MASSACHUSETTS AVE
Cambridge, MA 02139
(42.369475, -71.111599)",116-12,410.602,Maint. of Areas Free from Garbage and Rubbish,04/12/2017 12:00:00 AM,05/25/2017 12:00:00 AM,Corrected,HOU-018256-2017,Closed
"16 Hingham St
Cambridge, MA 02139
(42.365157, -71.11453)",130-16,410.55,"Extermination of Insects, Rodents and Skunks",09/14/2016 12:00:00 AM,10/06/2016 12:00:00 AM,Corrected,HOU-015123-2016,Closed
"338 Western Ave
Cambridge, MA 02139
(42.364478, -71.11392)",126-1,410.55,"Extermination of Insects, Rodents and Skunks",04/21/2016 12:00:00 AM,06/02/2016 12:00:00 AM,Corrected,HOU-012600-2016,Closed
"33 WEST ST
Cambridge, MA 02139
(42.369837, -71.104638)",108-11,410.55,"Extermination of Insects, Rodents and Skunks",06/28/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-013803-2016,Closed
"114 INMAN ST
Cambridge, MA 02139
(42.372797, -71.101032)",110-12,410.6,Storage of Garbage and Rubbish,06/13/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-013510-2016,Closed
"267 Allston St
Cambridge, MA 02139
(42.360029, -71.110691)",101-121,410.55,"Extermination of Insects, Rodents and Skunks",11/22/2016 12:00:00 AM,01/17/2017 12:00:00 AM,Corrected,HOU-016195-2016,Closed
"1 Salem St
Cambridge, MA 02139
(42.362732, -71.104147)",93-6-1,410.602,Maint. of Areas Free from Garbage and Rubbish,04/13/2016 12:00:00 AM,04/20/2016 12:00:00 AM,Corrected,HOU-012489-2016,Closed
"333 COLUMBIA ST
Cambridge, MA 02139
(42.371034, -71.095555)",79-138,410.55,"Extermination of Insects, Rodents and Skunks",09/01/2016 12:00:00 AM,09/08/2016 12:00:00 AM,Corrected,HOU-014956-2016,Closed
"60 ELLERY ST
Cambridge, MA 02139
(42.37246, -71.109929)",135-119,410.602,Maint. of Areas Free from Garbage and Rubbish,05/23/2016 12:00:00 AM,06/28/2016 12:00:00 AM,Corrected,HOU-013175-2016,Closed
"28 RIVER ST
Cambridge, MA 02139
(42.364844, -71.105849)",105-120,410.601,Collection of Garbage and Rubbish,07/06/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013939-2016,Closed
"3 LEONARD AVE
Cambridge, MA 02139
(42.375019, -71.105762)",111-10,410.602,Maint. of Areas Free from Garbage and Rubbish,02/25/2016 12:00:00 AM,04/05/2016 12:00:00 AM,Corrected,HOU-011462-2016,Closed
"17 FAYETTE ST
Cambridge, MA 02139
(42.371779, -71.103895)",113-67,410.481,Posting of Name of Owner,01/18/2017 12:00:00 AM,03/30/2017 12:00:00 AM,Corrected,HOU-016747-2017,Closed
"97 Jackson Cir
Cambridge, MA 02139
(42.392011, -71.135162)",268A-49,410.55,"Extermination of Insects, Rodents and Skunks",11/09/2016 12:00:00 AM,01/23/2017 12:00:00 AM,Corrected,HOU-016047-2016,Closed
"94 Winter St
Cambridge, MA 02139
(42.372759, -71.08242)",22-46-94/1,410.602,Maint. of Areas Free from Garbage and Rubbish,06/14/2016 12:00:00 AM,07/11/2016 12:00:00 AM,Corrected,HOU-013542-2016,Closed
"341 Cardinal Medeiros Ave
Cambridge, MA 02139
(42.369997, -71.08966)",39-168,410.602,Maint. of Areas Free from Garbage and Rubbish,05/09/2016 12:00:00 AM,07/12/2016 12:00:00 AM,Corrected,HOU-012613-2016,Closed
"1 3-5 SPERIDAKIS TERRACE
Speridakis Ter Cambridge, MA 02139
(42.360259, -71.106835)",94-119,410.6,Storage of Garbage and Rubbish,06/28/2016 12:00:00 AM,07/12/2016 12:00:00 AM,Corrected,HOU-013829-2016,Closed
"121 Webster Ave
Cambridge, MA 02139
(42.369573, -71.093246)",78-96,410.351,Owner's Inst. and Maint. Responsibilities,01/21/2016 12:00:00 AM,07/13/2016 12:00:00 AM,Corrected,HOU-011190-2016,Closed
"1531 CAMBRIDGE ST
Cambridge, MA 02139
(42.374346, -71.10572)",111-12,410.55,"Extermination of Insects, Rodents and Skunks",02/25/2016 12:00:00 AM,04/05/2016 12:00:00 AM,Corrected,HOU-011463-2016,Closed
"18 Hingham St
Cambridge, MA 02139
(42.365161, -71.114611)",130-16,410.55,"Extermination of Insects, Rodents and Skunks",09/14/2016 12:00:00 AM,10/06/2016 12:00:00 AM,Corrected,HOU-015124-2016,Closed
"115 Prospect St
Cambridge, MA 02139
(42.368175, -71.101835)",107-117,410.602,Maint. of Areas Free from Garbage and Rubbish,05/04/2016 12:00:00 AM,05/26/2016 12:00:00 AM,Corrected,HOU-012778-2016,Closed
"14 PLEASANT ST
Cambridge, MA 02139
(42.365706, -71.106217)",105-58,410.55,"Extermination of Insects, Rodents and Skunks",05/18/2017 12:00:00 AM,06/27/2017 12:00:00 AM,Corrected,HOU-018615-2017,Closed
"38 Eustis St
Cambridge, MA 02139
(42.383477, -71.114526)",150-101,410.602,Maint. of Areas Free from Garbage and Rubbish,11/25/2015 12:00:00 AM,03/16/2016 12:00:00 AM,Corrected,HOU-009962-2015,Closed
