,Audio_ID,Audio_Prompt,Audio_Path,Audio_Time,Audio_MFCC,Prompts_Length,Predicted_Sentence
98,en-0193.wav,I spent all day yesterday getting things in order; ,/Users/Gurtej/Desktop/Data_Part_Project/_caustic_-20170306-smy/wav/en-0193.wav,4.625,"[[ -5.62849050e+01   2.50186822e+01   3.88245065e+01 ...,   8.66005559e+00
    1.52257805e+01   7.90711936e+00]
 [ -8.55601509e+01   6.79948979e+00   2.42115862e+01 ...,   3.14412891e+00
    1.69125830e+00   3.19306440e+00]
 [ -5.79964985e+01   3.36603183e+01   3.21720238e+01 ...,  -1.65559054e+01
   -3.15201732e+00   1.49769534e+01]
 ..., 
 [ -7.07037583e+01   3.28679733e+01  -5.39808689e-01 ...,   1.82378109e+00
    4.24868643e-02  -6.85191385e+00]
 [ -3.62752858e+01   4.81089374e+01   8.55013519e+00 ...,   1.52839528e+01
    1.96812381e+01   2.92347718e+00]
 [ -5.53183435e+01   3.17715671e+01   4.34550914e+00 ...,   1.59380958e+00
    1.92388352e+01   2.43228210e+01]]",9,r  te ni;nr dr   itpgy aysdIlangss eetldegionhtteya
99,en-0194.wav,after the thief charged six thousand dollars on my credit and debit cards! ,/Users/Gurtej/Desktop/Data_Part_Project/_caustic_-20170306-smy/wav/en-0194.wav,6.625,"[[-105.19355068  -13.65777902   48.58508512 ...,    9.55474606
    21.83574817   16.54652849]
 [-104.47875592  -15.38199474   32.17716027 ...,   -5.08094725
    16.66811164   12.04006494]
 [ -73.690324     11.62524668   24.52371633 ...,   -0.9243918    13.57016194
    18.24255248]
 ..., 
 [ -13.64725702   27.16252155  -27.38972225 ...,    8.61206954
     1.58291059   -8.33557194]
 [ -54.76392934   -9.57380705  -40.34230823 ...,    8.35167407   11.1231234
     6.57712282]
 [ -62.65137036   -7.02961239  -49.4811387  ...,   -9.77705966
    -5.40718979   -6.47971458]]",13,dltadedst niagricxb esa  ro!   caed reetctnfnhdhlr mfodiedt u hrssatoy h ia
100,b0284.wav,"There was one difficulty, however. ",/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0284.wav,5.25,"[[-15.52462369  47.74339535  15.2305886  ...,   2.82468691  22.35114027
   -3.51283331]
 [-13.70561123  38.01865346  10.2201141  ...,   3.15172661  20.58765935
    3.48623152]
 [-31.5571311   32.27296967   3.69977837 ...,   2.22007046  14.83870006
    2.93850755]
 ..., 
 [ -8.91885105  36.79699801  11.70194393 ...,   1.38850421  21.78423566
    8.67149702]
 [-15.8046361   39.51079859  11.38118532 ...,   2.1726666   17.9403781
   -1.84300316]
 [-22.94429296  34.134473     2.20427706 ...,  -2.75725912  18.62752078
    0.3349952 ]]",5," evr.ln r cfh woiTey oefe,utadiwseh"
101,b0285.wav,The hyena proceeded to dine. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0285.wav,4.75,"[[-17.63424289  37.51017434  11.93061622 ...,  -7.52357431  16.73921996
    4.33232871]
 [-36.35360625  21.10685286   5.90025763 ...,  -6.6991423    7.49790635
    8.60882853]
 [-16.65322205  27.17163032 -10.01864047 ...,  12.17989465  26.2405214
    4.41327663]
 ..., 
 [-33.67300733  21.25237604  -2.65265233 ..., -10.75318474  -3.16719355
  -11.47683332]
 [-24.41742251  28.96849979   6.00144064 ...,  -7.97959985  11.62306148
    5.80963687]
 [-18.86542705  33.9310277   16.99391985 ..., -21.08352723   5.64393158
    8.13524773]]",5,o ereh  phtnoydededan.T iec e
102,b0286.wav,The time was considered auspicious. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0286.wav,4.625,"[[ -6.17069968e+00   1.95403575e+01  -2.88745433e+00 ...,  -6.36557235e+00
    2.51014969e+01   1.22147793e+01]
 [ -1.84243474e+01   2.09172152e+01  -4.48525751e+00 ...,   1.57211952e+00
    2.67890820e+01   2.78351087e+00]
 [ -3.90056555e+00   5.39548465e+01   2.00930394e+01 ...,  -1.60850849e+01
    5.07305284e+00  -8.79527339e+00]
 ..., 
 [ -3.98026730e+01   2.27009560e+01   8.33008502e+00 ...,  -8.27302596e+00
    1.51169307e+01   5.69128127e+00]
 [ -2.27518406e+01   3.55807849e+01   1.05391387e+01 ...,   3.27516462e-02
    1.99451851e+01   3.15655131e+00]
 [ -2.40785195e+01   4.14018259e+01   1.80687189e+01 ...,   3.98791090e+00
    4.75557133e+00  -1.77113335e+01]]",5,ieh mw oso ueeicistT dirscs nduaap.e
103,b0287.wav,Or have they already devised one. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0287.wav,4.625,"[[-12.0135574   41.41307731   7.29646424 ...,   9.68283453  17.89774486
   -0.25789711]
 [-36.07889919  25.6485137   -7.20784965 ...,  -2.90236012  13.66160321
    0.99790266]
 [-26.33771749  37.76591307   2.44436953 ...,   3.60664762  15.43708577
    6.9957836 ]
 ..., 
 [-34.17595788  21.99402359   6.22973635 ...,   6.0564376   15.86709494
   13.55524039]
 [-53.33626932  22.94033287  -3.58301816 ...,  -5.56504886   8.56600291
   -2.94909796]
 [-20.1122108   28.35385542   6.77984024 ...,  -1.91560208   9.49075077
   -7.69794256]]",6,l a  d reh naedtrsoOed.vyiy eheeav
104,b0288.wav,We would not spend another such night. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0288.wav,4.875,"[[-21.60914081  32.92342087   3.44951799 ...,  -5.73460244  10.0932503
    6.25031673]
 [-19.15972935  44.54691434  11.10940252 ...,  -9.65462503  16.22337066
    7.96119959]
 [-25.40324577  31.22818457  14.94537121 ...,  -1.24483587  15.08008905
    6.221675  ]
 ..., 
 [-39.06431129  23.3792508   -0.78643449 ..., -10.2347871    6.85164483
  -11.20418359]
 [-30.79316386  23.6177915   -1.52165979 ...,   0.65192154  11.71588519
   -0.38419878]
 [-45.57739575  15.67076401  -2.93514185 ..., -17.00540097  -5.04912127
   -5.77969155]]",7,nntohrdo du epc itnwleustha  n  o.sgehW
105,b0289.wav,At first his progress was slow and erratic. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0289.wav,5.375,"[[-29.72631723  38.81650922  24.50332003 ...,  -4.26404618  16.29267114
    1.88429935]
 [-23.28739888  40.27001249   0.63936361 ...,  -5.50482918   5.12083866
    2.4074985 ]
 [-53.9276492   13.69866561 -13.08444341 ...,  -6.71035098  -8.72232166
  -16.96669512]
 ..., 
 [ -8.16242976  44.30426793   6.77937819 ...,  -6.43987873  19.46563057
    9.18053543]
 [-33.69241935  32.80534593  19.17963931 ..., -12.59339113   1.08675589
  -11.22263906]
 [-23.97620722  29.21522455  17.92918848 ...,  -8.2517519   -2.57652589
    2.09193575]]",8,f hr iswotrpssrt gcaatd iwao l s.As nr isere
106,b0290.wav,"He placed his paw on one, and its movements were accelerated. ",/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0290.wav,6.75,"[[ -5.61199441e+00   3.16106092e+01   5.78869382e+00 ...,  -1.01146623e+01
    1.99511101e+00   1.72499075e+00]
 [ -5.01682281e+00   2.25583365e+01   1.34635935e+01 ...,   2.96294261e-02
    2.02607062e+01   6.98681113e+00]
 [ -1.90179148e+01   1.12111694e+01   2.10995022e+00 ...,   2.56694933e+00
    1.24324376e+01  -2.71531553e+00]
 ..., 
 [ -1.85193735e+01   3.86798256e+01   4.57416760e+00 ...,   9.21031954e+00
    2.08135897e+01   1.44599624e+00]
 [ -3.79448823e+01   1.75409238e+01  -1.18476383e+01 ...,  -1.20430018e+01
    1.19612743e+01  -8.88098156e-01]
 [ -3.73007554e+01   2.54994490e+01   6.52445712e-01 ...,  -5.50221269e-01
    1.45855278e+01   1.04607357e+01]]",11,"e.e, tpvaosaw c netcrHdsee drei  naameewai tnoem p l nchl oesd"
107,b0291.wav,The awe of man rushed over him again. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0291.wav,5.75,"[[-68.28766603   4.98313252 -16.18129355 ..., -10.27415157   2.92637612
   -3.43712757]
 [-19.25858144  36.40753788  13.03518314 ...,  -2.45173467   7.94577003
   -3.38771049]
 [-14.10703147  44.21247988   9.20684199 ...,   7.99239545  24.97478418
   11.47222767]
 ..., 
 [-34.99655231  31.6527171   17.76749369 ...,   0.54752522   5.09945964
   -4.0069117 ]
 [-21.53553144  31.18106721   0.76413603 ...,  -0.51000599  13.2577744
   -6.31840572]
 [-26.46982935  40.36430232  12.86244191 ..., -10.42617238  21.46356491
   11.30727291]]",8,o a rmidvea  he nou.ham se eagnThfi wr
108,b0292.wav,The Fire-Men wore animal skins around their waists and across their shoulders. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0292.wav,7.375,"[[-34.10966645  30.29180147  -6.22322748 ...,  -6.48129987   3.62495961
    1.19265741]
 [-36.89268791  25.37236878 -10.06894861 ...,   2.88273169  19.80740377
    9.86175308]
 [ -7.85099109  34.45842392   0.69752795 ...,   2.29443512   2.55577881
  -13.40746471]
 ..., 
 [-41.64101646  29.91302891   1.3322194  ..., -22.25970506   8.50145903
  -10.85789486]
 [-25.29725319  37.51336228 -14.387257   ...,   0.48117858  20.9903739
   15.09772761]
 [-20.55333142  40.20302906  11.63436216 ...,  -5.72294728   6.12414963
    2.55594214]]",13, wu saier imiTudntno dnarntoatos.ssrli  n  rM-oahlsdFecee kwreaseeh rahriihs s 
109,b0293.wav,Between him and all domestic animals there must be no hostilities. ,/Users/Gurtej/Desktop/Data_Part_Project/_r2h-20100822-kmh/wav/b0293.wav,7.0,"[[ -3.24495712e+01   3.54274193e+01   3.58908497e+00 ...,  -4.98247782e+00
    1.35810196e+01   4.16760287e+00]
 [ -3.21790119e+01   2.84006874e+01   3.33831711e+00 ...,  -2.94590450e+00
    1.89587155e+01   1.29972707e+01]
 [ -3.69937387e+01   2.15366012e+01   1.06721144e+00 ...,  -7.04162284e+00
    1.09908849e+01   2.88088938e-03]
 ..., 
 [ -1.52989159e+01   5.11075587e+01   2.00429241e+01 ...,  -5.82483726e-02
    1.53110049e+01   3.79996298e+00]
 [ -1.00869421e+01   3.89400079e+01   1.64247023e+01 ...,  -2.72300178e+00
    9.68655162e+00  -2.93107657e+00]
 [ -4.62882151e+01   3.88917210e+00  -1.74829811e+01 ...,  -1.35775521e+01
    4.16726742e+00  -1.56739029e+01]]",11,bthtwhe cse. i nena eauseimt  tdtalsliems s  lhtiaireolndmo o nimeB
110,a0557.wav,The last refugee had passed. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0557.wav,3.875,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-218.14708771  -38.50319864  -42.75474171 ...,   -8.7030357   -12.09493803
    -9.72512067]
 [-215.01414584  -38.75865595  -31.43040767 ...,    0.40786002    7.4334736
    -1.52246897]
 ..., 
 [-140.06749323 -103.23285327   46.37667952 ...,    1.49084918
    16.54236874    8.29529914]
 [-106.62521921 -111.22987853   26.6255813  ...,   -2.26926281
     8.72138314   -2.97445173]
 [-103.13095984 -126.25494114   38.36547526 ...,    5.75208502
    22.04451221    5.69249472]]",5,fepdreesTdu  ahe seaat. sglh 
111,a0558.wav,"And the foundation stone of service, in his case, was obedience. ",/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0558.wav,7.0,"[[ -1.53591939e+02   6.84401698e+00  -1.12676168e+01 ...,   3.23333981e+00
   -1.54203908e+00  -1.43449888e+00]
 [ -2.18147088e+02  -3.85031986e+01  -4.27547417e+01 ...,  -8.70303570e+00
   -1.20949380e+01  -9.72512067e+00]
 [ -2.15014146e+02  -3.87586560e+01  -3.14304077e+01 ...,   4.07860021e-01
    7.43347360e+00  -1.52246897e+00]
 ..., 
 [ -9.00079006e+01   7.04353000e+00  -1.25070697e+01 ...,  -2.84616613e+00
   -6.82056314e+00  -1.08323269e+01]
 [ -8.69906956e+01   1.47871596e+01   5.58207493e+00 ...,  -1.23872984e+01
   -1.41322581e+01  -1.75883398e+01]
 [ -8.69231618e+01  -1.00815402e+01  -9.04824085e+00 ...,   1.51994761e-01
    1.71111346e+01  -1.27042750e+00]]",11,",dnestv  etdw  ase caiu i.bncteefs oooineonchnh f i dAro es,ienas"
112,a0559.wav,Peace be unto you and grace before the Lord. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0559.wav,6.5,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-149.52867668  -33.38784054   -2.1378132  ...,   -9.93562265  -11.8398367
     8.47854363]
 [ -98.80343592   -1.82979121   23.14552615 ...,    4.31564897
    -2.11109991   -4.12166056]
 ..., 
 [ -78.3511821    21.18661171    3.96780727 ...,  -11.74155909
   -11.64986547  -15.28687067]
 [ -85.50096757   18.38386852   -4.86474914 ...,   -7.65610349   -2.5345901
     5.87337734]
 [ -89.24932106   -2.19556735  -10.74346931 ...,  -15.60052952
   -14.65296282   -2.02229694]]",9,n h reee Padd.  c  Lcf eagoetatybobu eeronoru
113,a0560.wav,His mouth opened; words shaped vainly on his lips. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0560.wav,6.625,"[[-138.96525866    0.82092595   39.26012216 ...,  -24.21063752
    -6.92879315  -18.68759965]
 [-135.53820676  -30.79954132   12.8854171  ...,  -15.53945659
   -22.66260069  -29.5874619 ]
 [-108.70354774  -10.29397249    8.98753722 ...,    1.489027    -14.52323612
   -14.97864576]
 ..., 
 [ -73.9311104    29.5455205     2.16527135 ...,   -4.6199982     7.84312603
     2.40020413]
 [-105.48778332   -8.34950677  -25.80279965 ...,  -18.81244395
    -3.93238555  -14.47795722]
 [ -88.73868088   14.76355266   -3.68145563 ...,   -0.83536257    7.2290804
    -7.66681796]]",9,dosivuae . dip; s lpHnpelodhshiyn nam  oiss rhtweo 
115,a0562.wav,What the flaming. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0562.wav,4.5,"[[ -1.97930478e+02   3.64775312e+00   7.35555965e+01 ...,  -2.61560541e+01
    3.15475271e+00  -3.30305124e+01]
 [ -1.33618421e+02  -6.07380383e+00   3.58311343e+01 ...,  -1.83202526e+01
   -4.32672804e+00  -1.77197654e+01]
 [ -1.17068649e+02  -6.89232649e-01   3.19029352e+01 ...,  -9.55711764e+00
   -9.97163066e+00  -1.71348501e+01]
 ..., 
 [ -8.42477534e+01   1.75477408e+01   1.64122003e+00 ...,   2.47495956e+00
   -2.05391371e+00  -5.88939562e+00]
 [ -1.05848322e+02   6.33634947e+00   1.33498290e+01 ...,  -3.42159902e+00
   -1.71905685e-01  -1.08147216e+01]
 [ -8.34466471e+01   1.70893356e+01  -2.34244380e+00 ...,  -6.35440755e+00
   -3.90364586e+00  -2.68540171e+00]]",3,Wifn mhaa .et tlgh
116,a0563.wav,Mrs McFee's jaws brought together with a snap. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0563.wav,6.25,"[[ -1.88486183e+02  -3.57924686e+01   4.46630352e+01 ...,  -3.57927695e+01
   -4.67662402e+00  -1.47631265e+01]
 [ -1.37091855e+02  -2.01750968e+01   2.99689218e+01 ...,  -1.73030362e+01
   -4.15358288e+00  -1.25178470e+01]
 [ -1.07280418e+02   4.10680228e+00   3.97575649e+01 ...,  -7.20826354e+00
   -1.66372868e+01  -4.05030130e+00]
 ..., 
 [ -1.16542209e+02   4.18770232e+00  -1.16498965e+01 ...,   1.03737778e-01
   -2.88338362e-02   7.08902653e-01]
 [ -8.04000190e+01   1.86227284e+01  -9.64615363e+00 ...,  -1.29348391e+00
    2.46994296e+00   8.67200586e+00]
 [ -7.91803773e+01   2.06220235e+01  -3.53765288e+00 ...,  -5.35458816e+00
    4.83395385e+00  -8.46934787e+00]]",9, oag ebeit o.sagjn cMrwtsshFhwrea'st peM rth  u
117,a0564.wav,"Then it is as I said, Womble announced with finality. ",/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0564.wav,6.875,"[[-133.89991365    5.29757148   51.49212444 ...,   10.04432979
   -16.81930655    0.56228661]
 [-102.61596673   10.05611877   24.88923009 ...,    9.45428839
    -1.51970944   -1.96148516]
 [-108.22120717   -3.87474771   -5.07805316 ...,   -3.75830891
    -7.97231151   -7.94661366]
 ..., 
 [ -75.0624198     7.32165487  -10.96187118 ...,   -2.63368337
     4.88927878   -6.22027174]
 [ -80.65163478   17.56874598   -5.29235552 ...,  -15.38546947
    -3.12559088    2.81005708]
 [-109.86497829  -13.16129856  -20.41341148 ...,   -6.27032178
    -4.26479759  -15.70730129]]",10," t tniwW  s  hi n,n ubalsdechnaiITdae iyfniim.sa eolot"
118,a0565.wav,"With them were Indians, also three other men. ",/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0565.wav,5.375,"[[ -1.83235133e+02   8.11507036e+00   3.52518356e+01 ...,  -4.42367835e+00
    6.53571974e+00  -1.49343280e+01]
 [ -1.24767505e+02  -6.98186509e+00   4.10529270e+01 ...,  -1.25098457e+01
   -6.99705015e+00  -1.06085532e+01]
 [ -1.24899955e+02   9.93409713e+00   3.22239644e+01 ...,   7.05407322e+00
   -8.14444524e+00  -9.12495961e+00]
 ..., 
 [ -7.57548789e+01   2.93048964e+01  -5.25079072e-01 ...,  -2.48883016e+00
    3.14850176e+00  -1.15425033e-01]
 [ -1.01926699e+02   9.30321324e+00  -1.05621617e+01 ...,  -9.44906571e+00
    1.87289872e+00  -4.32532559e+00]
 [ -8.71151419e+01   2.73096584e+01   7.62620850e+00 ...,   1.81240464e+01
    1.09470530e+01  -2.78443929e+00]]",8,"ohitnoeIrs mstWid a mrtn neeet relweeh,a hh.  "
119,a0566.wav,Dennin's hands were released long enough for him to sign the document. ,/Users/Gurtej/Desktop/Data_Part_Project/aaa-20150128-fak/wav/a0566.wav,7.875,"[[-153.59193886    6.84401698  -11.26761683 ...,    3.23333981
    -1.54203908   -1.43449888]
 [-218.14708771  -38.50319864  -42.75474171 ...,   -8.7030357   -12.09493803
    -9.72512067]
 [-115.42359025    0.43574533   21.49110714 ...,    6.9202879    -2.65676579
    -6.63395117]
 ..., 
 [ -85.59633236   10.61487093   -7.10063071 ...,   -1.59794155   -2.5521541
    -3.03073105]
 [-102.5522152    -9.03070551   -3.58472122 ...,  -29.31860285
   -29.30479472  -13.45545625]
 [ -88.11782475   -1.86032153   14.61159255 ...,   -4.32991334
    -9.39250462  -25.19785379]]",13,sf d e gceom . husl  tddew snirsn gDornituelneen'hg honnreoenai ah meto
120,a0195.wav,But a strange thing happened. ,/Users/Gurtej/Desktop/Data_Part_Project/aahz-20100418-xhv/wav/a0195.wav,3.75,"[[-38.71525809   7.47743283  23.80539296 ...,   4.14483737   1.16574452
    2.90838104]
 [-37.7252309    8.12438569  39.96787492 ...,   5.07322808  -5.85447169
   -2.08624715]
 [-10.62601749  27.75533349  39.85745787 ...,  -0.16741983   3.12674258
   -0.82333181]
 ..., 
 [-70.98107369  -8.72064043  41.72906798 ...,   7.46878963  15.76666497
   -1.29362849]
 [-44.0625388   18.13891606  40.78523946 ...,   0.34389679  17.07485238
   17.98099068]
 [-80.56754006 -15.93631819  24.16105636 ...,  -6.98991412  -5.8768137
   -2.12511292]]",5, t  tpdBgehna.gsutheepi aanrn 
121,a0196.wav,He began to follow the footprints of the dog. ,/Users/Gurtej/Desktop/Data_Part_Project/aahz-20100418-xhv/wav/a0196.wav,4.25,"[[-41.99610234  18.625783    25.67774577 ...,   6.6070472   10.24817152
   14.32306472]
 [ -9.46843823   3.25135046  11.44003316 ...,  -2.10471553  -3.55268632
   -1.07196054]
 [-36.56369345 -19.68251522   4.44834379 ...,   1.24556531   0.17412807
  -13.3691647 ]
 ..., 
 [-77.19452726  -0.3425294   30.86879207 ...,  16.08839813  18.50983364
   13.25818839]
 [-30.47940955  13.46828637  33.53843241 ...,   2.62736368   8.37297497
    4.28274982]
 [-80.53210291   4.75613346  18.45240227 ...,   7.93681839  11.10013383
    3.5259939 ]]",9,eHtotlw g o obon ae.lthd fh roi  fgp oeoteftsn
122,a0197.wav,"Such a dog the wise driver kills, or turns loose. ",/Users/Gurtej/Desktop/Data_Part_Project/aahz-20100418-xhv/wav/a0197.wav,5.125,"[[-52.42043546  -3.82923321  14.14362336 ...,   2.26475817  -2.02186795
    0.7950226 ]
 [-34.19309258  11.23742752  31.868422   ...,   5.35318363  18.89090778
   10.64749697]
 [-36.24008287 -10.80903185   2.33872576 ...,  -1.34029369   1.74389256
   -0.69722709]
 ..., 
 [-69.67747833  -4.60206517  30.00053851 ...,  -0.79462784   8.74071156
    8.62950256]
 [-68.66846406   5.28901284  44.1444028  ...,   9.45457355   1.90480772
   -2.227664  ]
 [-45.90904377  21.9721215   36.55570561 ...,   2.23607685   7.06099937
    4.26344844]]",10,"oes  ,kSsscwrvenr.d dh  la  oui rislu rltegohteo i"
123,a0198.wav,Sometimes her dreams were filled with visions. ,/Users/Gurtej/Desktop/Data_Part_Project/aahz-20100418-xhv/wav/a0198.wav,4.5,"[[-33.35677077 -12.99456594  16.1289043  ...,  -5.22456459  -1.88790301
    4.85288617]
 [-24.432589     0.29824236   5.46545461 ..., -13.71078136   6.77528074
   -8.19283792]
 [-48.8427073  -21.9679203    9.23962596 ...,  -9.71663093   8.14315662
    1.16850951]
 ..., 
 [-67.81396252  33.23776401  33.96908832 ...,  10.69666607   9.15874118
    6.03832938]
 [-71.94224103   4.68717189  24.57225307 ...,   2.16352651  10.2212273
    3.4254274 ]
 [-77.95294888  33.34348259  40.76962972 ...,  12.693301    23.12887407
   18.75432118]]",7,dehvsmi imwiomeat  oft.n derrrSes whie se illes
